t,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,w_x,w_y,w_z,u_1,u_2,u_3,u_4
4.831373135359899,-7.678362065980957,-0.15484210510575072,-4.4565481726525675,-13.961929796981098,10.032410674931224,1.797077726848899,0.209529648953953,0.49518836510586506,-0.17226698146140065,-0.825354406525881,0.989093586865535,-0.17904233496481012,0.4222100840361974,6.811824723955341,6.899994064325296,6.89999723233516,6.823745555960807
4.851947511248083,-7.965620057748477,0.05156848318490954,-4.419574420000096,-13.517546453613903,9.994022081524873,1.7740111283651552,0.20774556417097725,0.4950208056754881,-0.18319013362138664,-0.823551794036019,0.9188875823404555,-0.17565181246509712,0.42237322772703745,6.820017675808405,6.899994410402289,6.8999973060887605,6.830178331725551
4.8725218871362665,-8.243735139571111,0.2571892501250089,-4.38307524821529,-13.071995312846994,9.94601340534023,1.7545399163914133,0.20630208747728482,0.49467290456617186,-0.19349046219757793,-0.8217661511827068,0.8550359074168653,-0.17209995755568822,0.4225122850331869,6.827367998821098,6.899994721785301,6.899997376934185,6.836025122332086
4.89309626302445,-8.512683284746199,0.46182226851539127,-4.3469766844646305,-12.625539183852325,9.889057311094373,1.7384981862968356,0.2051700066380956,0.49416708792383524,-0.20322386799505618,-0.82000257137805,0.7969135516037515,-0.1684444222517272,0.42263076777812264,6.833928710013519,6.899995003120094,6.899997444945007,6.8412915145842454
4.913670638912634,-8.772445873705767,0.6652834508136365,-4.311208169298834,-12.178399745032994,9.82376852403924,1.7257255324193457,0.20432268175562285,0.49352261340963727,-0.2124407873231079,-0.8182643727155252,0.7439215972643904,-0.16472738732274958,0.4227315387844448,6.839785557842609,6.899995258304526,6.899997510209776,6.846043164681076
4.934245014800817,-9.023008847776634,0.867401357065726,-4.275702443515002,-11.730762647908561,9.750708595050217,1.7160674680067565,0.20373604020347771,0.4927560096735168,-0.221186397678955,-0.816553561216363,0.6955275857940062,-0.16098731545219366,0.4228171859211669,6.845020998531017,6.8999954906250345,6.899997572826905,6.8503372842926815
4.954819390689001,-9.26436196794977,1.0680161008764313,-4.240395426378749,-11.282783242839857,9.670390870401086,1.7093760846714428,0.20338832368466664,0.49188145557425694,-0.22950119716696948,-0.8148711701553157,0.651260361786927,-0.15725615783000718,0.4228899516187265,6.84970567729751,6.899995702866015,6.899997632900703,6.854218201335384
4.975393766577184,-9.496498191452854,1.2669783576297218,-4.205226080278447,-10.834591596577887,9.58328507313252,1.7055104702749357,0.20325984917591872,0.4909111323511932,-0.23742153507115754,-0.8132175038275904,0.6106992370409635,-0.1535583805003599,0.42295171819861405,6.853898662628043,6.899995897397759,6.8999976905383615,6.857725475496492
4.995968142465368,-9.719413151555802,1.4641484669679687,-4.170136266781777,-10.386296596626764,9.489821453453343,1.704336848086572,0.20333281432471292,0.48985552906594537,-0.24498004851101515,-0.811592325674856,0.573466790238485,-0.14991351932784383,0.4230041010327541,6.85765139288119,6.899996076247387,6.899997745847679,6.860904530596638
5.0165425183535515,-9.933104721820964,1.6593956206630662,-4.135070599829162,-9.937989170382165,9.39039453770498,1.7057284518704026,0.2035911245496443,0.48872368548812367,-0.25220604296086485,-0.8099950155044172,0.5392280521162403,-0.14634170995595422,0.42304863317614394,6.861015475597015,6.899996241156245,6.8999977989353685,6.863816963339522
5.037116894241735,-10.137572646585104,1.852597127620154,-4.099976301497211,-9.489744679932288,9.285366468420632,1.709565146537961,0.20402020410406313,0.48752336568080196,-0.2591258760492669,-0.8084247055816378,0.5076976425751342,-0.1428703147100051,0.42308698433275277,6.864052582883645,6.899996393626522,6.899997849905834,6.866540663315514
